member_id,first_name,last_name,email,phone,dob,state,zip_code,enrollment_date,agent_id,carrier,plan_type
MEM000190,Katherine,Bridges,carterdennis@example.net,358-968-3390x198,1988-08-20,IL,95406,2024-05-24,AGT0017,VSP,Vision Basic
MEM000191,Haley,Peck,ronald54@example.net,001-995-429-9787,1994-11-18,TX,80377,2023-08-24,AGT0046,MetLife,Dental Premium
MEM000192,Jesse,Roberts,aaronjohnson@example.net,539-266-0558,1989-02-19,IN,84468,2023-02-13,AGT0059,MetLife,Dental+Vision Bundle
MEM000193,James,Campbell,parkerwilliam@example.com,001-901-255-6990x23557,1988-07-06,CA,85127,2024-08-12,AGT0052,Zurich,Vision Basic
MEM000194,Derek,Moore,imcclain@example.com,760.784.9588x039,1960-05-02,GA,09179,2023-10-24,AGT0003,VSP,Dental Basic
MEM000195,Tara,Ramirez,morgannicholas@example.net,(299)662-9145,1991-04-12,TN,54747,2024-09-24,AGT0012,VSP,Dental+Vision Bundle
MEM000196,Christopher,Wiley,shannon43@example.net,521-750-3178x0782,1989-02-01,CA,63870,2023-09-07,AGT0052,Zurich,Dental Basic
MEM000197,Jessica,Mills,douglas18@example.net,(230)376-8104,1980-06-17,MI,44185,2023-11-14,AGT0043,MetLife,Dental Basic
MEM000198,Steven,Williams,andrew43@example.com,434.448.5714,1960-03-25,TX,36367,2024-10-10,AGT0066,MetLife,Dental+Vision Bundle
MEM000199,Danny,Mullen,clarkmichael@example.com,224-493-2149x587,1981-07-01,IL,04301,2023-12-24,AGT0031,MetLife,Dental Basic
MEM000200,Thomas,Lowe,reyeschristopher@example.com,(399)979-5453,1965-07-26,CA,74922,2023-07-22,AGT0020,Zurich,Dental Basic
MEM000201,David,Hess,tdavis@example.net,+1-977-933-2945x6255,1994-05-01,FL,04467,2024-10-05,AGT0073,Zurich,Dental Premium
MEM000202,Cameron,Rodriguez,kmurray@example.com,001-959-892-8161x58148,1978-12-30,TN,77903,2024-08-01,AGT0020,VSP,Dental Basic
MEM000203,Robert,Oliver,terrireyes@example.com,396.969.5832,1977-03-02,KY,15485,2024-03-28,AGT0076,MetLife,Dental Premium
MEM000204,Brittany,Ford,shortgregory@example.com,591-496-5701,1977-11-06,FL,76623,2023-03-17,AGT0058,MetLife,Dental Basic
MEM000205,Rebecca,Fields,shermandonna@example.com,+1-646-699-7335,1956-11-19,OH,57481,2023-10-21,AGT0079,Zurich,Vision Basic
MEM000206,Jennifer,Herman,aguilarcheryl@example.net,(524)805-8008x5140,2002-01-24,TX,92542,2024-04-18,AGT0006,VSP,Dental+Vision Bundle
MEM000207,Brittany,Garrett,bsullivan@example.net,427.623.8656,1966-11-21,TN,88327,2024-08-08,AGT0078,VSP,Vision Basic
MEM000208,David,Smith,thomasnicole@example.net,(921)826-7969x27868,1990-06-02,OH,47071,2023-03-05,AGT0044,Zurich,Dental Basic
MEM000209,Jeremiah,Coleman,lanemelanie@example.org,001-384-968-9500x975,1965-06-25,IN,91005,2024-10-23,AGT0032,Zurich,Dental Premium
MEM000210,Christopher,Cross,steven18@example.net,737-218-9490,1997-01-06,TX,61956,2024-03-25,AGT0079,MetLife,Dental Premium
MEM000211,Shawn,Escobar,robert44@example.org,2946940792,1984-10-03,GA,97150,2023-10-17,AGT0044,Zurich,Vision Basic
MEM000212,Claudia,Mitchell,martinezchase@example.com,929-744-4019x292,1980-01-09,OH,23490,2024-10-08,AGT0043,MetLife,Vision Basic
MEM000213,Jose,Haynes,hwhite@example.org,212-692-7663x72395,1975-06-29,KY,99523,2024-01-31,AGT0078,MetLife,Dental Premium
MEM000214,Lori,Williams,tross@example.com,001-883-766-7428x6047,1962-09-09,TN,70002,2024-08-19,AGT0040,Zurich,Vision Premium
MEM000215,Felicia,Williams,stephanie69@example.net,754-441-4967x393,1961-07-27,CA,41561,2024-02-06,AGT0011,VSP,Vision Basic
MEM000216,Amy,Chambers,smithconnor@example.org,+1-375-334-4300x91093,1979-06-21,IL,11823,2024-10-20,AGT0068,MetLife,Vision Basic
MEM000217,Melissa,Anderson,pauladominguez@example.com,871-774-6542x1406,1995-08-15,TN,08373,2024-03-09,AGT0003,VSP,Dental Premium
MEM000218,Jonathan,Hess,scottvasquez@example.org,+1-662-371-2863x917,1980-08-28,FL,05070,2023-08-08,AGT0025,MetLife,Dental+Vision Bundle
MEM000219,Charles,Duncan,kimberly07@example.org,+1-800-864-2569x0877,1956-12-03,KY,95890,2023-06-08,AGT0013,Zurich,Vision Premium
MEM000220,Kimberly,Floyd,aaronfinley@example.com,798-755-4601,1953-05-21,TN,11046,2024-06-23,AGT0080,MetLife,Vision Basic
MEM000221,Maureen,Hodges,deborah28@example.org,(234)561-5717x3203,1964-07-22,IL,64625,2023-06-07,AGT0080,MetLife,Vision Premium
MEM000222,Paul,Sparks,victor70@example.org,205-406-1387x82931,1986-11-11,TN,64581,2023-02-14,AGT0031,VSP,Vision Basic
MEM000223,Desiree,Ruiz,sanchezdeborah@example.org,(304)317-9291,1970-12-29,TX,65662,2024-04-04,AGT0031,VSP,Dental+Vision Bundle
MEM000224,Brooke,Gilbert,brockronald@example.net,+1-365-619-8253x09251,1967-05-29,TN,19013,2024-04-25,AGT0074,VSP,Vision Basic
MEM000225,Katherine,Jackson,angela73@example.net,2212962071,1984-04-05,TX,24017,2023-10-16,AGT0068,VSP,Dental+Vision Bundle
MEM000226,Sara,Mann,robert72@example.org,(448)976-3290,1962-06-02,KY,80723,2023-07-24,AGT0007,Zurich,Vision Basic
MEM000227,Stephanie,Burton,michael08@example.org,918.519.5883,1999-10-02,OH,36732,2024-01-16,AGT0067,MetLife,Dental Premium
MEM000228,Brian,Rodriguez,ginaschmitt@example.com,222.300.5436x4597,1974-06-22,FL,97548,2023-06-14,AGT0066,MetLife,Dental+Vision Bundle
MEM000229,Brian,Medina,kristenwashington@example.org,537-399-5635,1969-12-02,FL,43247,2023-04-04,AGT0045,MetLife,Dental Premium
MEM000230,Jeremy,Young,ykane@example.org,979-470-6239,1995-01-14,TN,51269,2024-02-10,AGT0031,VSP,Dental+Vision Bundle
MEM000231,Nathaniel,Ellis,crystalcantrell@example.org,620-490-4217x76253,1970-02-22,IN,84124,2024-01-19,AGT0041,MetLife,Dental+Vision Bundle
MEM000232,Stephanie,Whitehead,christophervincent@example.com,797.874.0633,1980-01-30,IL,76452,2024-10-27,AGT0018,MetLife,Dental Premium
MEM000233,Jeffrey,Pennington,robinvillanueva@example.com,3079806867,1962-06-14,FL,65419,2024-04-28,AGT0058,Zurich,Dental Basic
MEM000234,John,Hansen,steelerichard@example.org,(954)231-0742,1951-09-15,KY,60117,2023-03-23,AGT0028,MetLife,Vision Basic
MEM000235,Steven,Taylor,xlopez@example.net,501.365.8046x498,1997-05-08,GA,81825,2024-09-15,AGT0015,VSP,Dental Basic
MEM000236,Nicole,Fitzgerald,robertsonrenee@example.com,4163579055,1954-04-14,MI,74000,2023-05-05,AGT0054,Zurich,Vision Premium
MEM000237,Jenna,Harris,john17@example.net,001-993-935-5486x40155,1955-08-21,OH,66227,2024-04-13,AGT0064,Zurich,Vision Basic
MEM000238,Alisha,Martinez,shannon51@example.org,911.462.4112x412,1996-03-27,CA,27273,2024-10-09,AGT0031,Zurich,Dental Basic
MEM000239,Abigail,Burton,robert82@example.com,(767)704-3103x856,1950-02-21,CA,64221,2024-03-15,AGT0046,MetLife,Vision Basic
MEM000240,Brittney,Terry,kellis@example.org,424-637-5402x5472,1957-09-06,TX,24392,2023-07-11,AGT0047,MetLife,Dental+Vision Bundle
MEM000241,Teresa,Franco,evanwilson@example.com,001-727-745-2380,1995-07-08,TX,19892,2024-07-11,AGT0071,MetLife,Dental Premium
MEM000242,Nathan,Fernandez,amandamartinez@example.org,(472)975-2088x5474,1953-11-27,GA,44893,2024-04-26,AGT0048,VSP,Vision Premium
MEM000243,Hannah,Dennis,taylorandrea@example.com,5695375150,1956-01-23,TN,36929,2024-01-01,AGT0031,Zurich,Vision Premium
MEM000244,James,Miller,frhodes@example.net,(837)759-9805x6265,2002-03-16,TN,02098,2023-04-17,AGT0018,MetLife,Dental Premium
MEM000245,Justin,Bell,fsawyer@example.org,001-576-674-2662x9912,1965-09-16,FL,62709,2023-12-13,AGT0062,Zurich,Dental Basic
MEM000246,Vanessa,Fox,carl96@example.org,5644628792,1955-08-30,FL,50540,2023-05-19,AGT0005,VSP,Dental Basic
MEM000247,Keith,Henry,mary47@example.net,001-973-500-2447x1462,1953-10-05,TN,04229,2023-07-24,AGT0040,Zurich,Dental Premium
MEM000248,David,Ramirez,georgemichael@example.com,001-664-471-5890,1992-06-21,KY,76739,2024-07-10,AGT0005,Zurich,Dental Basic
MEM000249,Brian,Flores,michaelbrown@example.com,(750)744-8183x21928,1954-04-16,TN,90281,2024-01-01,AGT0035,MetLife,Vision Premium
MEM000250,Lauren,Nelson,cody95@example.org,3285457652,1985-11-20,FL,20758,2024-03-23,AGT0050,VSP,Dental+Vision Bundle
MEM000251,Wesley,Decker,butlersabrina@example.org,(707)454-5279,1994-08-20,TN,93548,2024-05-23,AGT0067,VSP,Dental+Vision Bundle
MEM000252,Kevin,Garner,walkermelissa@example.org,001-834-223-2161x107,1957-01-30,GA,26237,2024-03-10,AGT0078,MetLife,Vision Basic
MEM000253,Daniel,Mcguire,harrisonrebekah@example.org,440-711-9393,1959-03-16,OH,04336,2023-11-25,AGT0042,Zurich,Dental Premium
MEM000254,Christopher,Singleton,stacy55@example.org,293.389.1190x83342,1988-03-24,IL,28552,2024-04-01,AGT0057,VSP,Dental Premium
MEM000255,Samantha,York,lrichardson@example.org,312.956.6383x615,1989-01-08,KY,14960,2023-12-28,AGT0008,MetLife,Vision Premium
MEM000256,April,Simpson,janet80@example.org,571-364-7947x38646,1982-08-05,TX,62848,2024-02-20,AGT0021,MetLife,Dental Basic
MEM000257,Sheila,Richardson,lutztravis@example.org,(578)711-2669x1215,1989-04-24,IN,26749,2024-09-14,AGT0017,MetLife,Dental Basic
MEM000258,Brooke,Ewing,hallroger@example.com,499-946-5796x784,1982-11-12,TN,14661,2024-10-22,AGT0050,Zurich,Dental Basic
MEM000259,David,Burns,courtneytaylor@example.org,001-301-370-2695x2499,1990-05-14,TN,87150,2023-06-07,AGT0048,VSP,Vision Premium
MEM000260,Karen,Saunders,qharris@example.com,784.885.8800x6167,1962-05-09,TX,58507,2024-08-10,AGT0047,VSP,Dental Premium
MEM000261,Steve,Johnson,nicole27@example.com,(946)971-9788,1972-05-24,OH,74196,2023-10-13,AGT0004,Zurich,Dental Basic
MEM000262,Melissa,Hunter,lbaker@example.com,+1-254-750-0902x559,1984-09-19,TX,50383,2024-06-14,AGT0016,VSP,Vision Premium
MEM000263,Connor,Reed,robert03@example.org,249.711.4152,1969-04-02,CA,05400,2024-04-01,AGT0037,Zurich,Dental+Vision Bundle
MEM000264,Steven,Boyer,sadams@example.com,001-905-369-6591,1967-12-17,OH,91053,2024-05-17,AGT0018,MetLife,Vision Basic
MEM000265,Emily,Rogers,garrett45@example.com,871.583.4404,1957-11-16,TN,82364,2024-03-31,AGT0045,Zurich,Dental Basic
MEM000266,Julia,Davis,vargasjoshua@example.net,876.635.1484x68536,1976-01-19,KY,82416,2024-07-09,AGT0021,Zurich,Vision Premium
MEM000267,Zachary,Powers,nicoleburton@example.net,(297)537-4896,1965-08-14,TN,48247,2024-10-15,AGT0066,MetLife,Dental Basic
MEM000268,Steven,Allen,megan65@example.org,+1-536-244-2493x6312,1962-06-17,MI,32690,2023-07-25,AGT0064,MetLife,Dental Premium
MEM000269,Laura,Collins,bcastro@example.com,+1-203-224-2044x8207,1983-02-05,FL,11501,2024-08-09,AGT0071,MetLife,Vision Basic
MEM000270,Lee,Evans,lesterrichard@example.com,+1-316-523-1981x89847,1955-11-25,KY,79120,2023-03-30,AGT0051,Zurich,Vision Premium
MEM000271,David,Roman,marisa63@example.com,221.923.4764,1986-11-08,GA,70423,2024-06-22,AGT0074,MetLife,Dental Basic
MEM000272,Nicholas,Fry,amy73@example.com,(557)654-0900,1956-08-27,FL,72948,2023-11-21,AGT0060,Zurich,Vision Basic
MEM000273,Paul,Fowler,rebecca18@example.org,760.864.4134x327,1999-06-18,CA,04941,2023-05-12,AGT0024,MetLife,Dental Premium
MEM000274,Joshua,Miller,aruiz@example.com,001-961-224-8156x985,1961-02-20,TX,07329,2023-02-26,AGT0020,VSP,Dental Basic
MEM000275,Danielle,White,igibbs@example.org,(734)959-1123x8296,1970-03-25,TN,63201,2023-11-27,AGT0067,VSP,Dental+Vision Bundle
MEM000276,Morgan,Anderson,graceserrano@example.com,216.252.6693,1967-08-12,TX,73708,2023-09-14,AGT0036,MetLife,Vision Basic
MEM000277,Deborah,Sims,mccannjames@example.net,(706)496-9421,1997-11-11,OH,74850,2024-09-21,AGT0065,Zurich,Dental Basic
MEM000278,David,Higgins,dayala@example.net,513.633.4476x2639,1963-11-01,IL,95752,2024-08-17,AGT0080,Zurich,Dental+Vision Bundle
MEM000279,Erica,Barnes,bsparks@example.com,739-873-5971x072,2000-07-25,IN,90528,2023-12-12,AGT0004,MetLife,Dental Basic
MEM000280,Jason,Reyes,qfitzgerald@example.org,280-205-3759,2001-09-29,KY,33748,2024-10-18,AGT0027,Zurich,Dental Premium
MEM000281,William,James,ilambert@example.net,4923428757,1952-09-19,FL,42092,2024-10-16,AGT0070,VSP,Vision Basic
MEM000282,Jennifer,Hamilton,darryl02@example.com,956-444-9485x625,1993-04-30,MI,73334,2023-11-06,AGT0052,VSP,Vision Basic
MEM000283,Melissa,Sandoval,jbrown@example.org,920.274.2761,1964-03-07,FL,58371,2023-03-03,AGT0054,VSP,Vision Basic
MEM000284,Michael,Fletcher,hellis@example.net,(615)513-4228,1962-11-21,TN,76987,2023-12-15,AGT0041,Zurich,Dental+Vision Bundle
MEM000285,Whitney,Smith,robertjones@example.com,+1-915-904-1659x15201,1985-10-09,IL,60014,2023-12-20,AGT0048,Zurich,Vision Basic
MEM000286,Courtney,Adams,riverabradley@example.net,859.323.0450x189,1971-09-09,FL,52780,2023-11-23,AGT0016,VSP,Dental Premium
MEM000287,Jonathan,Allen,ndavis@example.org,(764)521-4764x9251,1958-09-08,IN,64676,2023-05-25,AGT0038,VSP,Dental+Vision Bundle
MEM000288,Sean,Hughes,anna61@example.com,(992)366-1085x732,1972-04-10,IL,38604,2024-03-04,AGT0042,Zurich,Vision Premium
MEM000289,Taylor,Miller,ievans@example.net,838-864-9081x0818,1964-04-18,FL,12885,2023-07-14,AGT0066,VSP,Vision Basic
MEM000290,Steven,Cortez,michael91@example.net,6177226016,1994-08-15,IN,77467,2023-11-12,AGT0012,VSP,Vision Basic
MEM000291,Jennifer,Todd,qhanson@example.com,(232)219-4168,1969-04-20,CA,52265,2023-09-04,AGT0046,MetLife,Dental Basic
MEM000292,Darryl,Jackson,zstevens@example.net,001-597-349-9564x1220,2003-08-10,FL,02583,2024-05-21,AGT0037,Zurich,Dental Basic
MEM000293,Heather,Lopez,clarkdeborah@example.net,868.231.4727,1988-08-29,IL,15765,2023-04-21,AGT0034,Zurich,Dental Premium
MEM000294,Gabriel,Hernandez,emaynard@example.org,893.934.9605x016,1982-10-31,IN,97111,2024-02-17,AGT0052,MetLife,Vision Basic
MEM000295,Beth,Simon,benjamin67@example.net,001-797-330-8069,1982-07-11,TX,35608,2023-07-19,AGT0037,MetLife,Dental Premium
MEM000296,Patricia,Butler,nwilson@example.net,(576)702-4375x738,1999-05-01,KY,79419,2024-04-06,AGT0080,Zurich,Vision Basic
MEM000297,Melissa,Espinoza,sanderson@example.net,001-466-557-2934x172,1958-09-04,GA,20989,2023-05-12,AGT0048,VSP,Vision Basic
MEM000298,Catherine,Garcia,fhahn@example.com,438.200.5452,1962-12-11,MI,08845,2024-01-10,AGT0078,Zurich,Dental Premium
MEM000299,Matthew,Wilson,davidwalker@example.com,350-284-2891x07711,1954-01-24,IN,66994,2023-02-11,AGT0018,Zurich,Dental Premium
MEM000300,Daniel,Soto,rhondamoore@example.com,001-878-271-2552x137,1996-08-04,FL,32655,2024-04-30,AGT0020,Zurich,Dental+Vision Bundle
MEM000301,Mary,Wells,william14@example.com,001-965-732-8632x666,1979-06-04,CA,04402,2023-05-24,AGT0041,MetLife,Dental Premium
MEM000302,Scott,Carrillo,millerleroy@example.org,(706)202-9084x66845,1976-11-05,CA,37172,2024-09-23,AGT0044,Zurich,Dental+Vision Bundle
MEM000303,Rachel,Bishop,isabellagriffin@example.org,+1-299-775-6341,1993-12-12,CA,51618,2024-06-29,AGT0039,VSP,Dental+Vision Bundle
MEM000304,Jessica,Singh,abigailfernandez@example.org,688-548-5200,1979-09-20,OH,40339,2024-01-13,AGT0054,Zurich,Dental Premium
MEM000305,Jessica,Benitez,dennismckenzie@example.com,+1-585-710-1749x0753,1952-05-23,CA,39717,2024-10-06,AGT0061,VSP,Dental+Vision Bundle
MEM000306,Justin,Glover,jenniferstone@example.org,858-893-5712,2001-10-27,MI,11241,2024-08-15,AGT0007,Zurich,Vision Basic
MEM000307,Christopher,Coleman,thomasgriffin@example.com,+1-486-498-8649x76776,1984-02-10,IL,66795,2024-06-20,AGT0032,MetLife,Vision Basic
MEM000308,David,Dawson,tammypalmer@example.net,837-370-2851,1967-02-12,IN,16343,2023-04-23,AGT0057,VSP,Dental Premium
MEM000309,Mike,Roberts,davidtorres@example.com,947-202-2960x4432,1968-04-17,GA,16534,2024-02-27,AGT0065,Zurich,Dental+Vision Bundle
MEM000310,Amy,Jones,butlerashley@example.net,756.379.2287x772,1962-05-22,TX,82390,2023-03-05,AGT0027,Zurich,Dental Premium
MEM000311,Elizabeth,Ortiz,rachelmorgan@example.org,+1-274-512-0948x18139,1992-12-01,TX,98878,2024-11-09,AGT0049,VSP,Dental+Vision Bundle
MEM000312,Thomas,Prince,barrettamanda@example.org,933-297-1895x690,1997-10-30,TN,45059,2024-04-15,AGT0070,VSP,Vision Premium
MEM000313,Samuel,Perry,patrick11@example.org,+1-824-422-4124,1973-09-19,CA,08222,2024-11-28,AGT0062,MetLife,Dental+Vision Bundle
MEM000314,Christina,Nguyen,reeveskenneth@example.org,826-354-6103x39937,2000-01-26,KY,35797,2023-10-13,AGT0029,VSP,Vision Premium
MEM000315,Bruce,Marshall,bjones@example.com,+1-930-348-9138x2496,1993-11-14,TN,83836,2023-08-01,AGT0062,VSP,Vision Basic
MEM000316,Vincent,Patton,nathanielgalloway@example.org,+1-468-270-0794,1975-10-27,OH,08388,2023-10-08,AGT0074,Zurich,Vision Basic
MEM000317,Sarah,Olson,mary65@example.net,698.340.2891,1980-12-18,IL,52314,2024-02-09,AGT0038,MetLife,Dental Premium
MEM000318,Holly,Rivas,natalie39@example.net,254-974-3553x79502,1981-01-27,FL,01061,2023-03-22,AGT0033,Zurich,Vision Basic
MEM000319,Rachel,Chambers,speters@example.net,868.411.8071x5695,1998-04-27,KY,91862,2023-07-26,AGT0072,Zurich,Dental Premium
MEM000320,Tonya,Martinez,sharon70@example.org,001-604-953-1943x3750,2002-08-25,MI,92781,2023-04-22,AGT0032,MetLife,Vision Premium
MEM000321,Jasmine,Clark,traceylittle@example.org,498-372-8399x921,1970-03-31,MI,17203,2024-06-27,AGT0007,MetLife,Dental Premium
MEM000322,Jordan,Hudson,nicoledaniel@example.com,208.794.8706,1959-01-08,IL,57195,2024-04-28,AGT0001,Zurich,Dental+Vision Bundle
MEM000323,Megan,Russell,fraziersteven@example.com,203.504.6875x06351,1986-07-04,FL,90881,2023-06-11,AGT0062,Zurich,Dental Basic
MEM000324,Rodney,Jones,jamesmurphy@example.org,+1-710-276-0954x3173,1978-10-25,KY,44225,2023-10-22,AGT0008,MetLife,Vision Premium
MEM000325,April,Young,parsonschristine@example.org,+1-279-611-0065x1207,1998-01-04,IN,80551,2023-08-26,AGT0023,VSP,Dental+Vision Bundle
MEM000326,Connie,Jones,hansenkenneth@example.com,(319)763-9907x6769,1953-04-05,GA,85818,2023-06-30,AGT0064,MetLife,Dental+Vision Bundle
MEM000327,Sharon,Logan,lholmes@example.org,610-791-9392,1953-05-12,IN,55683,2023-10-24,AGT0039,Zurich,Vision Basic
MEM000328,Timothy,Oliver,johnrobles@example.org,(449)468-5498,1975-07-13,FL,62042,2023-12-10,AGT0070,Zurich,Vision Basic
MEM000329,Kyle,Cooper,tara89@example.net,+1-520-938-8065x33315,1995-03-28,FL,91567,2023-05-18,AGT0035,MetLife,Dental+Vision Bundle
MEM000330,Heather,Mcdonald,melissa95@example.net,565-521-7073x0337,1964-07-30,FL,63513,2023-12-05,AGT0033,Zurich,Dental Basic
MEM000331,Jessica,Cisneros,lindsay63@example.com,(405)601-5081,1976-06-20,CA,58226,2023-12-12,AGT0025,MetLife,Vision Basic
MEM000332,James,Willis,bradley03@example.org,323-242-5832x3024,1986-05-19,GA,89296,2024-10-16,AGT0066,VSP,Dental Basic
MEM000333,Derrick,Pena,morganjason@example.com,455.428.9611,1958-07-23,IL,25357,2024-11-16,AGT0018,VSP,Dental Premium
MEM000334,James,Gray,louis63@example.org,001-999-538-4253x04289,1950-08-12,KY,95829,2023-09-12,AGT0050,MetLife,Dental Premium
MEM000335,Christopher,Ruiz,jacksonpaul@example.net,001-885-278-7255x87774,1979-07-29,KY,27659,2023-10-01,AGT0075,Zurich,Vision Basic
MEM000336,Jeffrey,Harris,randytorres@example.com,001-925-748-1214,1982-04-04,MI,30670,2023-09-25,AGT0008,Zurich,Dental Basic
MEM000337,Brandy,Marshall,ronald76@example.com,(375)646-0273x415,1964-04-30,GA,66268,2023-11-11,AGT0065,Zurich,Vision Premium
MEM000338,William,Schneider,sara11@example.org,(408)635-3544x439,1976-06-20,TN,01619,2023-05-01,AGT0079,MetLife,Dental Basic
MEM000339,Kayla,Campbell,krista66@example.net,001-907-982-6333x73898,1992-11-25,IL,45151,2023-05-17,AGT0059,Zurich,Dental+Vision Bundle
MEM000340,Latoya,Edwards,roymcmahon@example.com,677.280.5292,1987-04-23,TX,66010,2024-01-18,AGT0061,Zurich,Dental+Vision Bundle
MEM000341,Lisa,Flowers,jeremiah66@example.net,+1-745-890-9022,1972-03-14,CA,50481,2023-08-12,AGT0011,Zurich,Dental Premium
MEM000342,James,Myers,glopez@example.com,001-974-212-1820,1957-01-03,CA,24971,2024-01-06,AGT0015,MetLife,Dental+Vision Bundle
MEM000343,James,Pruitt,ocampbell@example.com,+1-481-870-5802x56621,1968-02-20,CA,63186,2024-06-01,AGT0069,MetLife,Dental Basic
MEM000344,Julia,Price,davidharris@example.com,001-272-499-4938x743,1989-08-22,OH,58923,2024-06-16,AGT0027,Zurich,Vision Basic
MEM000345,Caleb,Ross,aliciakent@example.com,879.501.4754x692,1995-10-15,FL,24038,2023-04-04,AGT0008,VSP,Dental Basic
MEM000346,Rachel,Quinn,qcruz@example.org,001-991-860-3248x413,1990-12-25,CA,72960,2024-03-01,AGT0008,Zurich,Vision Basic
MEM000347,David,Wood,gordonkimberly@example.com,824.538.0701x765,1951-12-15,GA,52493,2023-11-12,AGT0033,MetLife,Vision Premium
MEM000348,Benjamin,King,markgoodman@example.com,311.483.7274x220,1956-07-21,IN,39055,2024-08-15,AGT0055,VSP,Vision Premium
MEM000349,David,Figueroa,chrisgallagher@example.net,327-852-3083x708,1955-05-29,OH,90986,2024-07-08,AGT0061,MetLife,Dental Premium
MEM000350,Kyle,Williams,williamsnicholas@example.org,753.531.0600,1962-02-24,GA,89624,2023-07-04,AGT0048,VSP,Dental Premium
MEM000351,Elizabeth,Walker,roblesmaria@example.org,001-820-868-1558x3938,1983-09-14,OH,16335,2024-01-22,AGT0070,MetLife,Vision Premium
MEM000352,Jesse,Rodriguez,glenn65@example.org,(937)331-4950x1364,1960-08-23,IL,93893,2023-12-23,AGT0069,VSP,Vision Basic
MEM000353,Amanda,Mooney,johnathandavis@example.com,+1-862-552-5715x0997,1950-04-24,IN,66485,2023-08-17,AGT0039,VSP,Vision Premium
MEM000354,Briana,Mcneil,andrewblake@example.org,836-539-1025x7432,1988-01-19,TX,84654,2024-07-11,AGT0049,MetLife,Dental Basic
MEM000355,Benjamin,Mclean,vstevenson@example.org,250-586-4035x533,1963-12-02,KY,90593,2023-12-21,AGT0025,Zurich,Vision Premium
MEM000356,Heather,Walker,lboyd@example.com,+1-501-571-3023x2129,1987-08-12,CA,67010,2023-02-02,AGT0003,MetLife,Dental Basic
MEM000357,Christian,Hardy,frank33@example.com,(993)344-9734,2003-04-15,IN,47632,2023-04-14,AGT0058,Zurich,Vision Premium
MEM000358,Raymond,Jackson,nhenderson@example.net,(827)906-6149x82824,1971-12-16,IN,40589,2023-02-19,AGT0052,VSP,Dental Basic
MEM000359,Shawn,Brooks,ijones@example.net,832.930.0857x6665,1955-01-24,IL,40846,2023-08-11,AGT0065,VSP,Dental Basic
MEM000360,Danielle,Chapman,hdyer@example.com,001-223-864-5875,1978-08-11,CA,56080,2024-08-12,AGT0077,Zurich,Dental+Vision Bundle
